,smiles,Caco2_Wang,Lipophilicity_AstraZeneca,Solubility_AqSolDB,HydrationFreeEnergy_FreeSolv,PPBR_AZ,VDss_Lombardo,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ
166,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-4.579999900000002,2.61,-3.98,,89.27,3.7,26.3,127.7
167,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-4.579999900000002,2.61,-3.98,,89.27,3.7,104.71,127.7
168,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-4.579999900000002,2.61,-3.98,,86.05,3.7,26.3,127.7
169,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-4.579999900000002,2.61,-3.98,,86.05,3.7,104.71,127.7
170,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-4.579999900000002,2.61,-3.98,,89.91,3.7,26.3,127.7
171,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-4.579999900000002,2.61,-3.98,,89.91,3.7,104.71,127.7
172,O=C(O)c1ccccc1,-4.0050001,,-1.619929844,,,,,
173,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,-5.48,,,,,,,
174,CCOC(=O)[C@H](Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)[C@H]1N(S(=O)(=O)c2cn(C)nc2)CSC1(C)C,-5.3699999000000025,,,,,,,
175,CC(C)OC(=O)[C@H](Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)[C@H]1N(S(=O)(=O)c2cn(C)nc2)CSC1(C)C,-5.170000099999998,,,,,,,
176,CN(C)C(=O)Oc1ccc(C[C@H](NC(=O)[C@H]2N(S(=O)(=O)c3cn(C)nc3)CSC2(C)C)C(=O)OCC(C)(C)C)cc1,-5.3400002,,,,,,,
177,CN(C)C(=O)Oc1ccc(C[C@H](NC(=O)[C@H]2N(S(=O)(=O)c3cn(C)nc3)CSC2(C)C)C(=O)OCOC(=O)C(C)(C)C)cc1,-5.5999999,,,,,,,
178,COCCOCCOC(=O)[C@H](Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)[C@H]1N(S(=O)(=O)c2cn(C)nc2)CSC1(C)C,-5.6900001,,,,,,,
179,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,-6.0250001,,,,,,,
180,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,-5.0599999,,-1.1221,,,,,
181,CC(C)C[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)/C=C\c2ccccc2OC1=O,-5.8800000999999975,,,,,,,
182,CC(C)C[C@H]1NC(=O)[C@@H](CC2CCCCC2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)/C=C\c2ccccc2OC1=O,-6.4699998,,,,,,,
183,CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O,-4.1100001000000015,,,,,,,
184,CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F,-4.059999899999998,,,,,,,
185,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,-6.23,,,,27.55,,,
186,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,-6.23,,,,90.32,,,
187,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,-6.764999900000001,,,,,,,
188,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,-6.3600001,,-1.58,,,0.21,,
189,CC(=O)NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1ccccc1,-6.6300000999999975,,,,,,,
190,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,-5.1100001,,,,,,,
191,C/N=C(\NC#N)NCCSCc1c(C)nc[nH]1,-5.9000001,,,,,,,
192,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc23)CC1,-4.5100002,3.08,-4.64,,93.53,1.6,150.0,15.14
193,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc23)CC1,-4.5100002,3.08,-4.64,,93.53,1.6,6.76,15.14
194,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc23)CC1,-4.5100002,3.08,-4.64,,94.79,1.6,150.0,15.14
195,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc23)CC1,-4.5100002,3.08,-4.64,,94.79,1.6,6.76,15.14
196,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc23)CC1,-4.5100002,3.08,-4.64,,91.28,1.6,150.0,15.14
197,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc23)CC1,-4.5100002,3.08,-4.64,,91.28,1.6,6.76,15.14
198,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc23)CC1,-4.5100002,3.08,-4.64,,92.64,1.6,150.0,15.14
199,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc23)CC1,-4.5100002,3.08,-4.64,,92.64,1.6,6.76,15.14
200,CN(C(=O)[C@H](Cc1ccc(C(=N)N)cc1)NS(=O)(=O)c1ccc2ccccc2c1)C1CCCC1,-6.6989698,,,,,,,
201,NCc1cccc(Cc2ncccn2)c1,-4.5968795,,,,,,,
202,NC(=O)c1cccc(Cc2ncccn2)c1,-4.4609237,,,,,,,
203,N#Cc1cccc(Cc2ncccn2)c1,-4.1758742,,,,,,,
204,CNS(=O)(=O)c1ccc(Cl)cc1,-4.186419,,,,,,,
205,NS(=O)(=O)c1ccc(Cl)cc1,-4.2620125,,,,,,,
206,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,-6.251812,,-2.87,,31.37,,3.0,3.0
207,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,-6.251812,,-2.87,,27.09,,3.0,3.0
208,CN/C(=N\CCSCc1c(C)[nH]cn1)NC#N,-6.0420098,,,,,1.2,,
209,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)Cc1ccc(O)cc1,-7.4317985,,,,,,,
210,COc1cccc(-n2c(=O)n(Cc3c(F)cccc3Br)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,-4.856985099999998,,,,,,,
211,COc1cccc(-n2c(=O)n(Cc3ccccc3C#N)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,-4.5917601999999995,,,,,,,
212,CC(=O)c1c(C)nc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)s1,-5.221849,,,,,,,
213,CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,-4.9586072,,,,,,,
214,Nc1nc(O)c2ncn([C@@H]3C[C@H](CO)[C@H]3CO)c2n1,-6.0555172,,,,,,,
215,COCCc1ccc(OCC(O)CNC(C)C)cc1,-4.3493013,,-1.1992,,,3.1,,
216,CC(C)CNC(=O)[C@H](C)NC[C@H](Cc1ccccc1)NC(=O)c1cc(CCC2C[C@@H]2C)cc(N(C)S(C)(=O)=O)c1,-4.6197886,,,,,,,
217,CC(C)CNC(=O)[C@H](C)NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1,-5.0,,,,,,,
218,CCOC(=O)c1c(Cl)cccc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.5528420999999994,,,,,,,
219,C[C@@H](NC(=O)C1(NC(=O)C(F)(F)F)CC1)c1ccc(-c2cc(Cl)cc(F)c2-c2nn(C)nn2)cc1F,-4.6382723,,,,,,,
220,Cc1nc(-c2c(Cl)cc(Cl)cc2-c2ccc([C@@H](C)NC(=O)C3(NC(=O)C(F)(F)F)CC3)c(F)c2)no1,-4.6382723,,,,,,,
221,COC(=O)c1c(Cl)cc(Cl)cc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.5376019,,,,,,,
222,C[C@@H](NC(=O)C1(NC(=O)C(F)(F)F)CC1)c1ccc(-c2cc(Cl)ccc2-c2nn(C)nn2)cc1F,-4.5528420999999994,,,,,,,
223,CCOC(=O)c1c(Cl)cc(Cl)cc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.6020598,,,,,,,
224,CCOC(=O)c1c(Cl)cc(Cl)cc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.6020598,,,,,,,
225,COC(=O)c1c(Cl)cccc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.6020598,,,,,,,
226,Cc1nc(-c2ccc(Cl)cc2-c2ccc([C@@H](C)NC(=O)C3(NC(=O)C(F)(F)F)CC3)c(F)c2)no1,-4.5086384000000015,,,,,,,
227,COC(=O)c1c(Cl)cccc1-c1ccc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1,-4.468521099999999,,,,,,,
228,O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cc2c3ccccn3nc2C(F)(F)F)cc1,-5.7447276,,,,,,,
229,CC(C)(C)c1nn2ccccc2c1Cc1ccc(C(=O)N[C@@H]2CCOC[C@@H]2C(=O)NO)cc1,-5.3665314,,,,,,,
230,CCCN(Cc1cocc1)C(=O)c1cc(C)cc(OCC2(CON=C(N)N)CC2)c1,-5.387216099999999,,,,,,,
231,Cc1ccc(C(F)(F)CNc2ccc(C#N)c(CC(=O)NCCONC(=N)N)c2F)nc1,-6.188375,,,,,,,
232,N#Cc1ccc(NCC(F)(F)c2ccccc2)c(F)c1CC(=O)NCCONC(=N)N,-5.647924400000001,,,,,,,
233,N#Cc1ccc(NCC(F)(F)c2cccc(F)c2)c(F)c1CC(=O)NCCONC(=N)N,-5.7414020999999975,,,,,,,
234,Cc1nc(N)ccc1CNC(=O)Cc1c(C#N)ccc(NCC(F)(F)c2ccccn2)c1F,-5.1474957,,,,,,,
235,CN(OCCNC(=O)Cc1c(C#N)ccc(NCC(F)(F)c2ccccn2)c1F)C(=N)N,-6.3723636,,,,,,,
236,N#Cc1ccc(NCC(F)(F)c2ccc(F)c(F)c2)c(F)c1CC(=O)NCCONC(=N)N,-5.9430285000000005,,,,,,,
237,c1csc([C@]23CNC[C@H]2C3)c1,-4.7544875,,,,,,,
238,Cc1nccc2c1[nH]c1ccccc12,-5.223299,,-3.79,,,,,
239,c1c2CC[n+]3cc4c5OCOc5ccc4cc3-c2cc2c1OCO2,-4.9574245999999995,,,,,,,
240,C[C@@H]1O[C@@H](c2ccc(Cl)cc2)OC[C@H]1N,-4.9279342,,,,,,,
241,C[C@@H]1O[C@@H](c2ccc(N(O)O)cc2)OC[C@H]1N,-4.8885694000000015,,,,,,,
242,C=C(c1ccccc1)C1OCC(N)CO1,-4.9913998,,,,,,,
243,C=C(c1ccccc1)[C@H]1OC[C@@H](N)[C@H](C)O1,-4.9880071,,,,,,,
244,C[C@@H]1O[C@@H](c2ccc(Cl)cc2)OC[C@H]1NC(=O)Cc1ccccc1,-4.9920392,,,,,,,
245,C=C(c1ccccc1)C1OCC(NC(=O)Cc2ccccc2)CO1,-5.0498785999999996,,,,,,,
246,C=C(c1ccccc1)[C@H]1OC[C@@H](NC(=O)Cc2ccccc2)[C@H](C)O1,-5.050365900000001,,,,,,,
247,COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2,-4.598685700000001,,,,,,,
248,OC[C@H]1O[C@@](CO)(OC2O[C@H](COC3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-7.309804,,,,,,,
249,C[C@@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@H]12,-4.5086384000000015,,,,,,,
250,C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-5.4436975,,,,,,,
251,C[C@H](CS)C(=O)N1CCC[C@@H]1C(=O)O,-4.8153086,,,,,,,
252,CN(C)CCC=C1c2ccccc2CCc2ccccc12,-3.9006648,,-4.55,-7.43,,8.7,,
253,CN(C)CCC=C1c2ccccc2CCc2ccccc12,-4.2600002,,-4.55,-7.43,,8.7,,
254,COC(=O)[C@@H]1[C@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@H]21,-4.8124795,,,,,,,
255,CC(NC(=O)C(N)CC(N)=O)C(N)=O,-6.5885487000000005,,,,,,,
256,COc1ccc2C[C@@H]3[C@H]4CCCC[C@]4(CCN3C)c2c1,-4.628932,,,,,,,
257,CC1(C)S[C@]2(C)[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-6.1023731,,,,,,,
258,Nc1nc(/C(=C\CC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,-6.0604806,,,,,,,
259,Cc1cn([C@H]2C[C@H]([N-][NH+]=N)[C@@H](CO)O2)c(=O)[nH]c1=O,-5.1850867,,,,,,,
260,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3OC4(C)CC[C@@H]1[C@@]23OO4,-5.4001169,,,,,,,
261,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H](N)C3=CCC=CC3)[C@H]2SC1,-5.6925039,,,,,,,
262,Cc1c(F)c(N2CCNC(C)C2)cc2c1C(=O)C(C(=O)O)CN2C1CC1,-4.9825492,,,,,,,
263,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,-4.9299622,1.92,-1.59,,94.79,,,
264,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,-4.9299622,1.92,-1.59,,95.72,,,
265,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,-5.9488473,,-2.65,,,,,
266,Nc1nc(=O)c2c([nH]1)n([C@@H]1C[C@H](CO)[C@H]1CO)cn2,-6.0555172,,,,,,,
267,Nc1cc(-c2ccncc2)c[nH]c1=O,-4.7544875,,,,,1.3,,
268,CN[C@@H](C)[C@@H](O)c1ccccc1,-4.9913998,,-1.4051913165,,,,,
269,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@H](O)C[C@H](O)CC(=O)O,-5.309804,,,,,,,
270,C/C=C\C=C/CC/C=C/C=C/C(=O)NCC(C)C,-4.2441254,,,,,,,
271,CCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C,-4.6989697999999995,,,,,,,
272,Cc1ccc(/C(=C/CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,-5.7206230000000025,,,,,,,
273,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,-4.389419599999999,0.78,-0.6286,,,,3.47,
274,C[C@H](N)Cc1ccccc1,-4.3899999,,,,,,,
275,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,-6.0700002,,-1.99,,,0.22,,
276,CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,-5.4000001,,,,,15.0,,
277,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,-5.1500001,,,,97.38,,,66.0
278,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,-5.3099999,,,,,,,
279,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,-4.3156309,0.63,,,27.55,4.8,3.0,3.0
280,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,-4.3156309,0.63,,,27.55,4.8,12.0,3.0
281,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,-4.3156309,0.63,,,59.11,4.8,3.0,3.0
282,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,-4.3156309,0.63,,,59.11,4.8,12.0,3.0
283,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,-4.6599998,,,,,,,
284,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,-4.7600002,0.1,,,25.75,2.4,25.12,
285,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,-4.7600002,0.1,,,23.19,2.4,25.12,
286,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,-4.4000001,,,,,0.85,,
287,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,-3.9519544,2.12,,,45.98,,16.98,12.02
288,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,-3.9519544,2.12,,,45.98,,72.44,12.02
289,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,-4.46,,,,,,,
290,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,-4.8200002,,,,90.12,,57.11,
291,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,-6.29,,,,,,,
292,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-4.8050604,3.42,-4.74,,98.94,,25.7,
293,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-5.5,1.27,,,40.34,,,3.0
294,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-5.5,1.27,,,90.12,,,3.0
295,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-5.5,1.27,,,81.01,,,3.0
296,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-4.5500002,,-2.83,,,140.0,,
297,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,-4.2800002,,,,,3.3,23.0,3.0
298,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc12,-4.7399998,,-5.87,,,,,
299,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,-6.3200002,,,,,,,
300,O=c1[nH]c2cc(Cl)ccc2o1,-4.190000100000002,2.16,-2.66,,,,10.96,30.13
301,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,-5.4699998,,,,,,,
302,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,-4.5100002,,,,,,,
303,COc1ccc2CC3C4C=CC(O)C5Oc1c2C45CCN3C,-4.2800002,0.8,-1.52,,,3.5,,
304,NC1CONC1=O,-5.4400001,,-0.01,,,,,
305,C#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=Cc5c(cno5)C[C@@]4(C)[C@@H]3CC[C@]21C,-4.561461,,,,,,,
306,COc1ccc2CC3C4CCCCC4(CCN3C)c2c1,-4.7399998,,-3.48,,,,,
307,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-4.460681,1.08,-4.6202577876,,99.68,0.22,87.1,66.5
308,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-4.460681,1.08,-4.6202577876,,99.68,0.22,80.0,66.5
309,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-4.460681,1.08,-4.6202577876,,99.28,0.22,87.1,66.5
310,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-4.460681,1.08,-4.6202577876,,99.28,0.22,80.0,66.5
311,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H]6C[C@@H](O)[C@]7(C)C(C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,-5.6316042,,,,,,,
312,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,-4.4043612,1.99,-3.16,,65.06,,9.33,43.65
313,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,-4.4043612,1.99,-3.16,,65.06,,150.0,43.65
314,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,-4.4043612,1.99,-3.16,,75.97,,9.33,43.65
315,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,-4.4043612,1.99,-3.16,,75.97,,150.0,43.65
316,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,-4.0500002,,,,,,8.51,
317,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,-5.6900001,,,,,,,
318,C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@@H]1C(=O)O,-5.8800000999999975,,,,,,,
319,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-4.329999900000002,2.98,,,,,,
320,CCc1cc(C(N)=S)ccn1,-4.4000001,1.52,,,45.98,,,
321,CNCCC(Oc1ccc(C)cc1)c1ccccc1,-4.5500002,,,,,,,
322,Fc1cccc2c1O[C@H]1CNC[C@H]1O2,-3.729485,,,,,,,
323,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc23)CC1,-4.8899999,,,,,,,
324,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,-5.6999998,,,,,,,
325,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,-6.1012278,,-1.77,,,1.0,,
326,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,-4.7199998,0.31,-5.49,,99.12,0.16,4.27,
327,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,-4.7199998,0.31,-5.49,,97.76,0.16,4.27,
328,NC(CCC(=O)O)C(=O)O,-6.0700002,,-0.9916,,,,,
329,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,-4.8899999,,,,,,,
330,NC(N)=NN=Cc1c(Cl)cccc1Cl,-4.329999900000002,,,,,,,
331,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-4.71,2.67,-4.4289,,81.36,17.0,14.24,8.0
332,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-4.71,2.67,-4.4289,,85.48,17.0,14.24,8.0
333,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,-5.3899999,2.5,,,97.2,3.9,,
334,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,-5.3899999,2.5,,,93.67,3.9,,
335,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,-5.6900001,2.9,,,62.94,,10.23,
336,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,-5.6900001,2.9,,,62.94,,53.7,
337,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,-5.6900001,2.9,,,78.79,,10.23,
338,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,-5.6900001,2.9,,,78.79,,53.7,
339,Cc1cc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,-4.6100001,,,,,,,
340,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,-4.4400001,2.9,-4.5971,,99.36,3.9,30.2,
341,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,-4.4400001,2.9,-4.5971,,99.36,3.9,24.55,
342,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,-4.4400001,2.9,-4.5971,,90.32,3.9,30.2,
343,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,-4.4400001,2.9,-4.5971,,90.32,3.9,24.55,
344,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,-4.895062,1.06,-3.4482,,62.4,4.8,,
345,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,-4.895062,1.06,-3.4482,,62.4,4.8,,
346,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1,-5.4200000999999975,,,,,,,
347,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@@H]1C(=O)O,-6.6599998,,,,,,,
348,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-4.8000002,-1.1,-2.33,,,2.04,,
349,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,-4.9699998,3.47,,,94.56,,91.2,45.71
350,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,-4.9699998,3.47,,,94.56,,13.8,45.71
351,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,-4.9699998,3.47,,,92.64,,91.2,45.71
352,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,-4.9699998,3.47,,,92.64,,13.8,45.71
